,Latitude,Longitude,Burglary_Risk,2014-2018,label
35705,40.74308,-73.986372,7,138508.89058291705,1
35708,40.743093,-73.897416,3,70735.78137413618,1
35709,40.74309982,-73.97400952,1,105647.48401738044,1
35710,40.7431,-73.779353,1,115362.87261777293,1
35711,40.743101,-73.918227,3,68308.06761048234,1
35712,40.743102,-73.852942,7,71951.90502885166,1
35713,40.743111,-73.987395,6,138508.89058291705,1
35717,40.743119,-73.875164,12,48847.82236214602,1
35718,40.743121,-73.996355,19,182460.4835057612,1
35719,40.743122,-73.882373,8,55007.77768682324,1
35722,40.743132,-74.000062,7,117504.97299746748,1
35723,40.743132,-73.988419,4,138508.89058291705,1
35724,40.743136,-73.904214,1,65861.0862772757,1
35725,40.74313882,-73.82972287,1,65949.49041992976,1
35727,40.743141,-73.714375,6,136328.25506411685,1
35728,40.743142,-73.788809,5,88457.41181694262,1
35729,40.743143,-73.883354,9,43733.98272554186,1
35730,40.743145,-73.814973,3,59502.788324848974,1
35731,40.743148,-73.862535,3,32960.0111861892,1
35732,40.74315,-74.007465,2,72069.77721905708,1
35733,40.743153,-73.827684,1,65949.49041992976,1
35734,40.743156,-74.003756,2,72069.77721905708,1
35735,40.7431564,-73.9187012,1,83790.1264393859,1
35736,40.74316277,-73.82555105,1,65949.49041992976,1
35738,40.743165,-73.901822,5,65861.0862772757,1
35739,40.743179,-73.862424,4,58936.09510270756,1
35740,40.743187,-73.752806,1,76034.36300115845,1
35741,40.74319,-73.897833,6,70735.78137413618,1
35742,40.743191,-73.866778,5,74596.09560336353,1
35743,40.74319216,-73.77874845,2,115362.87261777293,1
35745,40.74320531,-73.97996038,1,125264.13659502778,1
35746,40.74321,-73.919166,3,83790.1264393859,1
35747,40.74321043,-73.82260975,1,59502.788324848974,1
35748,40.743211,-73.734023,1,101561.6258857408,1
35752,40.743239,-73.992563,5,137347.16947752712,1
35754,40.743251,-73.857849,7,46651.31943312588,1
35755,40.743255,-73.721332,1,107014.34806918554,1
35756,40.74326,-73.704598,3,114755.3774836373,1
35757,40.74326329,-73.98201016,1,125264.13659502778,1
35758,40.743265,-73.826599,5,65949.49041992976,1
35759,40.743297,-73.915342,1,68308.06761048234,1
35761,40.743313,-73.851451,1,71951.90502885166,1
35762,40.743316,-73.876441,5,40303.22195869771,1
35763,40.74332,-73.920093,2,83790.1264393859,1
35764,40.743322,-73.912662,5,75370.1985448087,1
35766,40.74333,-73.889331,14,54408.21625779762,1
35767,40.743335,-73.713473,3,136328.25506411685,1
35770,40.743354,-73.718904,1,107014.34806918554,1
35771,40.74337,-73.85933,2,46651.31943312588,1
35772,40.743372,-73.898602,7,70735.78137413618,1
35773,40.74337453,-73.92055586,1,83790.1264393859,1
35774,40.743389,-73.787894,3,88457.41181694262,1
35775,40.743402,-73.759508,4,82766.6784801985,1
35776,40.743403,-73.908498,2,68741.02123219839,1
35777,40.743405,-73.751913,5,76034.36300115845,1
35778,40.743408,-73.785867,1,115362.87261777293,1
35779,40.743409,-73.997998,45,182460.4835057612,1
35781,40.743413,-73.989083,25,213513.00530622236,1
35782,40.74342,-73.856489,1,46651.31943312588,1
35783,40.743427,-73.911725,10,68741.02123219839,1
35784,40.743428,-73.921019,7,83790.1264393859,1
35786,40.743432,-73.865986,3,74596.09560336353,1
35787,40.743437,-74.001696,22,117504.97299746748,1
35788,40.74344,-73.973759,2,105647.48401738044,1
35789,40.743459,-73.703677,2,114755.3774836373,1
35790,40.74346,-73.786887,1,115362.87261777293,1
35791,40.743461,-73.863216,2,74596.09560336353,1
35792,40.743462,-74.00539,15,72069.77721905708,1
35793,40.743466,-73.873997,12,58532.60952854287,1
35794,40.743467,-73.828649,6,65949.49041992976,1
35795,40.74347032,-74.00723204,2,72069.77721905708,1
35796,40.743474,-73.888428,3,54408.21625779762,1
35797,40.74348126,-73.87400354,17,58532.60952854287,1
35798,40.74348221,-73.92147959,2,83790.1264393859,1
35799,40.743485,-73.860748,8,58936.09510270756,1
35800,40.743489,-73.862704,1,58936.09510270756,1
35801,40.743499,-73.855503,5,46651.31943312588,1
35802,40.743504,-73.994224,54,137347.16947752712,1
35803,40.74350663,-73.85155164,1,71951.90502885166,1
35804,40.743514,-73.825614,12,65949.49041992976,1
35806,40.743515,-73.910795,5,68741.02123219839,1
35807,40.743516,-73.972869,8,171098.28440182575,1
35808,40.743525,-73.902637,10,65861.0862772757,1
35809,40.743529,-73.712569,2,136328.25506411685,1
35810,40.743537,-73.921946,9,75148.05480172926,1
35811,40.743539,-73.823583,8,59502.788324848974,1
35812,40.743544,-73.980759,25,125264.13659502778,1
35813,40.743556,-73.909873,10,68741.02123219839,1
35814,40.743556,-73.821314,6,59502.788324848974,1
35815,40.743565,-73.77689,3,115362.87261777293,1
35816,40.7435691,-73.99232045,1,137347.16947752712,1
35817,40.743573,-73.981784,14,125264.13659502778,1
35818,40.743573,-73.79051,2,88457.41181694262,1
35819,40.74358,-73.792627,2,88457.41181694262,1
35820,40.743596,-73.884293,10,43733.98272554186,1
35822,40.743605,-73.982816,9,125264.13659502778,1
35823,40.743608,-73.990513,50,213513.00530622236,1
35824,40.743611,-73.86231,1,58936.09510270756,1
35825,40.743612,-73.887542,10,43733.98272554186,1
35826,40.743613,-73.914333,5,75370.1985448087,1
35827,40.743616,-73.819172,3,59502.788324848974,1
35828,40.743621,-73.751022,4,76034.36300115845,1
35829,40.743622,-73.89581,9,67426.2929568303,1
35831,40.743625,-73.899551,3,67426.2929568303,1
35832,40.743634,-73.98385,18,125264.13659502778,1
35833,40.743636,-73.855109,1,71951.90502885166,1
35834,40.743639,-73.816855,3,59502.788324848974,1
35836,40.743646,-73.922875,8,75148.05480172926,1
35838,40.743651,-73.869105,10,58532.60952854287,1
35839,40.743652,-73.874455,2,58532.60952854287,1
35840,40.743655,-73.702756,1,114755.3774836373,1
35841,40.74366,-73.720529,1,107014.34806918554,1
35842,40.743666,-73.984886,17,138508.89058291705,1
35843,40.743667,-73.793633,7,88457.41181694262,1
35844,40.743672,-73.907048,5,68741.02123219839,1
35845,40.743683,-73.896734,16,67426.2929568303,1
35846,40.743684,-73.722589,2,107014.34806918554,1
35847,40.743687,-73.867588,3,74596.09560336353,1
35848,40.743698,-73.985921,17,138508.89058291705,1
35849,40.74371,-73.794579,4,88457.41181694262,1
35850,40.743716,-73.999632,16,182460.4835057612,1
35851,40.74372,-73.764723,5,82766.6784801985,1
35852,40.743723,-73.711667,3,136328.25506411685,1
35853,40.743725,-73.853413,15,71951.90502885166,1
35854,40.743726,-73.886653,1,54408.21625779762,1
35855,40.743727,-73.986947,5,138508.89058291705,1
35857,40.743736,-73.833698,2,65949.49041992976,1
35858,40.743741,-74.003329,1,117504.97299746748,1
35859,40.743746,-73.903524,20,65861.0862772757,1
35860,40.743747,-73.883713,4,55007.77768682324,1
35862,40.743754,-73.923798,5,65591.34030353637,1
35863,40.743758,-73.98797,23,138508.89058291705,1
35864,40.743758,-73.882791,2,55007.77768682324,1
35865,40.743762,-73.831655,15,65949.49041992976,1
35866,40.74376202,-73.90002842,1,67426.2929568303,1
35867,40.74376246,-73.82462201,1,59502.788324848974,1
35868,40.743765,-73.995887,9,137347.16947752712,1
35870,40.743766,-74.007023,2,72069.77721905708,1
35871,40.74377,-73.859911,1,58936.09510270756,1
35872,40.743774,-73.904354,6,65861.0862772757,1
35873,40.74378,-73.872957,6,58532.60952854287,1
35875,40.743788,-73.873857,2,58532.60952854287,1
35876,40.74379,-73.90562,3,65861.0862772757,1
35877,40.74379436,-73.8847089,1,55007.77768682324,1
35878,40.74379665,-73.98901113,1,213513.00530622236,1
35880,40.743807,-73.897658,17,67426.2929568303,1
35881,40.743807,-73.875715,9,40303.22195869771,1
35883,40.743815,-73.916669,15,68308.06761048234,1
35884,40.743815,-73.789627,1,88457.41181694262,1
35885,40.743815,-73.750116,6,76034.36300115845,1
35886,40.74382554,-73.97950909,2,125264.13659502778,1
35887,40.743829,-73.780095,4,115362.87261777293,1
35888,40.743834,-73.781052,3,115362.87261777293,1
35889,40.743836,-73.856676,8,71951.90502885166,1
35890,40.743843,-73.851723,3,71951.90502885166,1
35891,40.743845,-73.885365,17,43733.98272554186,1
35892,40.743859,-73.915706,8,68308.06761048234,1
35893,40.743863,-73.924722,5,65591.34030353637,1
35895,40.743869,-73.898013,15,67426.2929568303,1
35896,40.74387,-73.864818,9,74596.09560336353,1
35897,40.74387327,-73.97162018,1,171098.28440182575,1
35898,40.743876,-73.992096,7,137347.16947752712,1
35900,40.743882,-73.752636,1,76034.36300115845,1
35901,40.743884,-73.884902,1,55007.77768682324,1
35902,40.743905,-73.829592,5,65949.49041992976,1
35903,40.743916,-73.792165,6,88457.41181694262,1
35904,40.743916,-73.710764,2,136328.25506411685,1
35905,40.743919,-73.917586,1,68308.06761048234,1
35906,40.74392,-73.900474,6,51529.414689319216,1
35907,40.743928,-73.866797,4,74596.09560336353,1
35908,40.743955,-73.826605,2,65949.49041992976,1
35910,40.743961,-73.862964,4,58936.09510270756,1
35911,40.743961,-73.763841,4,82766.6784801985,1
35912,40.743963,-73.914737,2,68308.06761048234,1
35913,40.743963,-73.876978,4,40303.22195869771,1
35914,40.743969,-73.913154,3,75370.1985448087,1
35916,40.743983,-73.858082,4,46651.31943312588,1
35918,40.743997,-73.779129,4,115362.87261777293,1
35919,40.744002,-73.701176,1,114755.3774836373,1
35920,40.74401,-73.74921,4,76034.36300115845,1
35923,40.744023,-74.00127,25,117504.97299746748,1
35924,40.744025,-73.776067,6,115362.87261777293,1
35926,40.744029,-73.918525,16,68308.06761048234,1
35927,40.74403,-73.997551,39,182460.4835057612,1
35928,40.74403318,-74.00311803,1,117504.97299746748,1
35929,40.744047,-74.004963,5,117504.97299746748,1
35931,40.744053,-73.865815,2,74596.09560336353,1
35933,40.74406047,-74.00680987,1,72069.77721905708,1
35934,40.744065,-73.719721,2,107014.34806918554,1
35935,40.74406551,-73.98774799,2,213513.00530622236,1
35936,40.744067,-73.834754,9,65949.49041992976,1
35937,40.744068,-73.753225,1,76034.36300115845,1
35938,40.744078,-73.859269,4,58936.09510270756,1
35941,40.744105,-73.871894,6,58532.60952854287,1
35942,40.744111,-73.709861,2,136328.25506411685,1
35943,40.744116,-73.973268,2,171098.28440182575,1
35946,40.744137,-73.919452,12,83790.1264393859,1
35947,40.744137,-73.74824,5,76034.36300115845,1
35949,40.744145,-73.828532,7,65949.49041992976,1
35950,40.74416,-73.972325,2,171098.28440182575,1
35951,40.744162,-73.980308,7,125264.13659502778,1
35952,40.744164,-73.993738,35,137347.16947752712,1
35953,40.744164,-73.98894,14,213513.00530622236,1
35955,40.744172,-73.765942,3,82766.6784801985,1
35956,40.744178,-73.747217,18,76034.36300115845,1
35957,40.74417954,-73.85189659,1,71951.90502885166,1
35958,40.74418,-73.778218,12,115362.87261777293,1
35959,40.74418664,-73.99186927,2,213513.00530622236,1
35960,40.74419,-73.981334,22,125264.13659502778,1
35961,40.74419,-73.823207,4,59502.788324848974,1
35962,40.744191,-73.774579,1,102004.7799854554,1
35963,40.744195,-73.885607,3,54408.21625779762,1
35964,40.744203,-73.860817,13,58936.09510270756,1
35965,40.744204,-73.820924,6,59502.788324848974,1
35966,40.744204,-73.76296,3,82766.6784801985,1
35968,40.744211,-73.791312,5,88457.41181694262,1
35969,40.744213,-73.858778,1,58936.09510270756,1
35970,40.744216,-73.864027,8,74596.09560336353,1
35971,40.744221,-73.982367,5,125264.13659502778,1
35972,40.744222,-73.825742,1,65949.49041992976,1
35973,40.74424116,-73.77616824,1,102004.7799854554,1
35974,40.744244,-73.873098,1,58532.60952854287,1
35975,40.744245,-73.92038,12,83790.1264393859,1
35976,40.744246,-73.717208,14,136328.25506411685,1
35977,40.744249,-73.746253,14,76034.36300115845,1
35978,40.744251,-73.873998,5,58532.60952854287,1
35979,40.744252,-73.9834,37,125264.13659502778,1
35980,40.744266,-73.913093,3,75370.1985448087,1
35981,40.744271,-73.85544,3,71951.90502885166,1
35982,40.744276,-73.905178,7,65861.0862772757,1
35984,40.744283,-73.889988,28,54408.21625779762,1
35985,40.744285,-73.984434,10,171739.78112928983,1
35986,40.744287,-73.908799,6,68741.02123219839,1
35987,40.744296,-73.869255,9,58532.60952854287,1
35988,40.744299,-73.990215,84,213513.00530622236,1
35989,40.744299,-73.988308,11,213513.00530622236,1
35990,40.744299,-73.833602,2,65949.49041992976,1
35991,40.744303,-73.721797,1,107014.34806918554,1
35993,40.744306,-73.708962,2,136328.25506411685,1
35994,40.744308,-73.887218,6,54408.21625779762,1
35995,40.744312,-73.907841,8,68741.02123219839,1
35996,40.744313,-73.818839,3,59502.788324848974,1
35997,40.744317,-73.98547,8,171739.78112928983,1
35998,40.744319,-73.999194,12,182460.4835057612,1
35999,40.744319,-73.911994,8,75370.1985448087,1
36000,40.744324,-73.88407,14,55007.77768682324,1
36001,40.744328,-74.002904,14,117504.97299746748,1
36002,40.744335,-73.862394,17,58936.09510270756,1
36003,40.744335,-73.856506,7,71951.90502885166,1
36005,40.744345,-73.986497,18,171739.78112928983,1
36007,40.74435,-73.882336,5,55007.77768682324,1
36008,40.744351,-73.867756,4,74596.09560336353,1
36009,40.744353,-73.921306,12,83790.1264393859,1
36011,40.744356,-73.883242,1,55007.77768682324,1
36012,40.744373,-73.784497,1,115362.87261777293,1
36013,40.744374,-73.987522,46,213513.00530622236,1
36014,40.744375,-73.789391,1,88457.41181694262,1
36015,40.744376,-73.713372,3,136328.25506411685,1
36016,40.74439,-73.853754,12,71951.90502885166,1
36017,40.74439,-73.827473,4,65949.49041992976,1
36018,40.744391,-73.901825,3,51529.414689319216,1
36019,40.744392,-73.792568,3,88457.41181694262,1
36020,40.744392,-73.715816,1,136328.25506411685,1
36022,40.744405,-73.889062,13,54408.21625779762,1
36023,40.744412,-73.875254,12,40303.22195869771,1
36024,40.744414,-73.857337,1,71951.90502885166,1
36025,40.744418,-73.914172,3,75370.1985448087,1
36026,40.744429,-73.995399,8,137347.16947752712,1
36027,40.744434,-73.78083,1,115362.87261777293,1
36028,40.744435,-73.865357,1,74596.09560336353,1
36029,40.744435,-73.790418,5,88457.41181694262,1
36031,40.744442,-73.83154,11,65949.49041992976,1
36032,40.744444,-73.762077,4,82766.6784801985,1
36034,40.744456,-73.888159,13,54408.21625779762,1
36036,40.744461,-73.922235,22,75148.05480172926,1
36037,40.744494,-73.991645,8,137347.16947752712,1
36039,40.744498,-73.724156,3,107014.34806918554,1
36040,40.74449828,-73.98110761,1,125264.13659502778,1
36041,40.744499,-73.825034,2,65949.49041992976,1
36042,40.744501,-73.794057,1,88457.41181694262,1
36043,40.74451,-73.852068,2,71951.90502885166,1
36044,40.744517,-73.869296,8,58532.60952854287,1
36045,40.744522,-73.718924,1,107014.34806918554,1
36046,40.744525,-73.915101,5,68308.06761048234,1
36047,40.744533,-73.897342,5,67426.2929568303,1
36048,40.74455899,-73.98317547,1,125264.13659502778,1
36050,40.744567,-73.863297,2,58936.09510270756,1
36052,40.744569,-73.923163,9,75148.05480172926,1
36053,40.74457,-73.71247,1,136328.25506411685,1
36054,40.744575,-73.734912,1,101561.6258857408,1
36056,40.74458131,-73.77325834,1,102004.7799854554,1
36057,40.74458644,-73.81964681,1,59502.788324848974,1
36058,40.744588,-73.829476,5,65949.49041992976,1
36059,40.744589,-73.858978,1,58936.09510270756,1
36060,40.744605,-73.895538,2,67426.2929568303,1
36061,40.744606,-73.866759,5,74596.09560336353,1
36062,40.744607,-74.00084,47,117504.97299746748,1
36063,40.744607,-73.904446,1,65861.0862772757,1
36064,40.744609,-73.749989,1,76034.36300115845,1
36065,40.744613,-73.911027,9,68741.02123219839,1
36066,40.744613,-73.751471,2,76034.36300115845,1
36069,40.744616,-73.897812,1,67426.2929568303,1
36070,40.74462057,-74.00269221,1,117504.97299746748,1
36071,40.74462789,-73.98524333,1,171739.78112928983,1
36072,40.744633,-74.004538,16,117504.97299746748,1
36073,40.744633,-73.916029,2,68308.06761048234,1
36074,40.744638,-73.861747,1,58936.09510270756,1
36075,40.744644,-73.858033,2,54903.506133949224,1
36076,40.744657,-73.82661,2,46987.93520707789,1
36080,40.744669,-73.864997,3,74596.09560336353,1
36082,40.744677,-73.924087,25,65591.34030353637,1
36083,40.744678,-73.779949,1,115362.87261777293,1
36084,40.744679,-73.863199,2,58936.09510270756,1
36087,40.744687,-73.761194,5,82766.6784801985,1
36088,40.744696,-73.997066,40,137347.16947752712,1
36089,40.744702,-73.714958,1,136328.25506411685,1
36090,40.744707,-73.707086,1,114755.3774836373,1
36091,40.744711,-73.872334,11,58532.60952854287,1
36093,40.744715,-73.90294,3,51529.414689319216,1
36095,40.744739,-73.916957,3,68308.06761048234,1
36096,40.744745,-73.834611,2,65949.49041992976,1
36097,40.744751,-73.978833,10,125264.13659502778,1
36098,40.744751,-73.86585,2,74596.09560336353,1
36099,40.744759,-73.972801,2,171098.28440182575,1
36100,40.74478,-73.979858,9,125264.13659502778,1
36101,40.74478001,-73.97588188,1,147340.23775676888,1
36102,40.744781,-73.898795,19,67426.2929568303,1
36103,40.744782,-73.867382,2,74596.09560336353,1
36104,40.744783,-73.783487,5,115362.87261777293,1
36105,40.744784,-73.99329,68,137347.16947752712,1
36107,40.744785,-73.925015,14,65591.34030353637,1
36109,40.74480143,-73.99141808,2,213513.00530622236,1
36110,40.744807,-73.980884,18,125264.13659502778,1
36112,40.744834,-73.828416,2,65949.49041992976,1
36113,40.744835,-73.821594,2,59502.788324848974,1
36114,40.744836,-73.822804,4,59502.788324848974,1
36115,40.744839,-73.981918,15,125264.13659502778,1
36116,40.744839,-73.701732,1,114755.3774836373,1
36118,40.744848,-73.910066,6,68741.02123219839,1
36119,40.74485,-73.873538,7,40303.22195869771,1
36120,40.744851,-73.902527,1,51529.414689319216,1
36121,40.744856,-73.903471,6,51529.414689319216,1
36123,40.74487,-73.98295,28,125264.13659502778,1
36124,40.744872,-73.782532,1,115362.87261777293,1
36125,40.744877,-73.820513,7,59502.788324848974,1
36126,40.744889,-73.860399,5,58936.09510270756,1
36127,40.744892,-73.77648,2,115362.87261777293,1
36128,40.744895,-73.88446,5,55007.77768682324,1
36130,40.744902,-73.983984,23,171739.78112928983,1
36131,40.744905,-73.899529,11,51529.414689319216,1
36132,40.74491,-73.988799,18,213513.00530622236,1
36133,40.744914,-74.002478,10,117504.97299746748,1
36134,40.744914,-73.864625,1,74596.09560336353,1
36135,40.744921,-73.779065,2,115362.87261777293,1
36136,40.744925,-73.905765,3,65861.0862772757,1
36137,40.744927,-73.883633,6,55007.77768682324,1
36138,40.74493,-73.881891,6,55007.77768682324,1
36140,40.744932,-73.786315,2,115362.87261777293,1
36141,40.744935,-73.985018,21,171739.78112928983,1
36142,40.744935,-73.855781,7,71951.90502885166,1
36143,40.744938,-74.006172,7,117504.97299746748,1
36144,40.74494,-73.825875,4,46987.93520707789,1
36145,40.744942,-73.882792,1,55007.77768682324,1
36146,40.744948,-73.974209,6,147340.23775676888,1
36149,40.744956,-73.918812,5,83790.1264393859,1
36150,40.744958,-73.710664,2,136328.25506411685,1
36152,40.744962,-73.998729,14,73632.71712572311,1
36153,40.744963,-73.7211,2,107014.34806918554,1
36154,40.744964,-73.986044,13,171739.78112928983,1
36155,40.744977,-73.989919,81,213513.00530622236,1
36156,40.744981,-73.870144,3,56336.106599522725,1
36157,40.744983,-73.833486,5,65949.49041992976,1
36158,40.744984,-73.988014,18,213513.00530622236,1
36159,40.744991,-73.987072,21,171739.78112928983,1
36160,40.744992,-73.863859,4,74596.09560336353,1
36161,40.745,-73.72211,1,107014.34806918554,1
36162,40.745005,-73.874799,9,40303.22195869771,1
36163,40.745006,-73.818495,1,59502.788324848974,1
36164,40.74501,-73.714096,4,136328.25506411685,1
36165,40.745017,-73.904087,4,69892.54185958975,1
36167,40.745027,-73.912305,14,75370.1985448087,1
36169,40.74503,-73.83042,5,46987.93520707789,1
36171,40.745054,-73.854094,13,71951.90502885166,1
36172,40.745054,-73.813706,2,59502.788324848974,1
36173,40.745058,-73.785142,2,115362.87261777293,1
36175,40.745063,-73.919739,4,83790.1264393859,1
36176,40.74506747,-73.97257603,2,171098.28440182575,1
36177,40.745073,-73.994935,9,137347.16947752712,1
36178,40.74508,-73.856571,1,54903.506133949224,1
36179,40.745096,-73.70528,2,114755.3774836373,1
36180,40.74510546,-73.97077156,1,171098.28440182575,1
36181,40.74510586,-73.90863723,1,68741.02123219839,1
36183,40.745111,-73.975637,8,147340.23775676888,1
36184,40.745111,-73.865071,2,74596.09560336353,1
36185,40.745112,-73.991193,6,161734.24559916093,1
36186,40.745114,-73.78165,8,115362.87261777293,1
36187,40.745116,-73.76389,2,82766.6784801985,1
36189,40.74512578,-73.8314212,1,65949.49041992976,1
36190,40.745126,-73.791395,1,88457.41181694262,1
36191,40.745127,-73.911378,14,68741.02123219839,1
36192,40.74513,-73.900421,7,51529.414689319216,1
36193,40.745135,-73.760329,8,82766.6784801985,1
36194,40.745137,-73.793536,3,88457.41181694262,1
36195,40.745138,-73.792519,5,88457.41181694262,1
36196,40.745143,-73.766399,1,82766.6784801985,1
36198,40.745149,-73.824367,1,46987.93520707789,1
36199,40.745151,-73.862446,1,58936.09510270756,1
36201,40.74517,-73.920667,6,83790.1264393859,1
36203,40.745176,-73.814667,4,59502.788324848974,1
36204,40.74517923,-73.98272781,1,125264.13659502778,1
36205,40.74518,-73.774547,8,102004.7799854554,1
36206,40.745198,-73.913545,7,75370.1985448087,1
36207,40.74519915,-73.90859018,1,68741.02123219839,1
36208,40.74520316,-73.89110866,1,54408.21625779762,1
36210,40.745213,-73.910449,8,68741.02123219839,1
36212,40.745218,-74.004113,12,117504.97299746748,1
36213,40.74522,-73.908026,3,68741.02123219839,1
36214,40.745227,-73.832424,5,65949.49041992976,1
36215,40.745228,-74.000392,30,117504.97299746748,1
36217,40.745229,-73.790942,1,88457.41181694262,1
36218,40.74523045,-73.88256995,1,55007.77768682324,1
36221,40.745252,-73.825418,1,46987.93520707789,1
36222,40.74525277,-73.87006259,26,56336.106599522725,1
36224,40.745254,-73.890648,1,54408.21625779762,1
36225,40.745255,-73.903538,1,69892.54185958975,1
36226,40.745256,-73.905033,3,69892.54185958975,1
36229,40.745267,-73.867998,2,58532.60952854287,1
36230,40.745277,-73.921596,7,75148.05480172926,1
36232,40.745283,-73.829359,2,65949.49041992976,1
36233,40.74528702,-73.98872939,1,130496.98180828163,1
36234,40.74529305,-73.99848786,1,73632.71712572311,1
36235,40.745294,-73.704358,1,114755.3774836373,1
36236,40.74530427,-73.82594242,1,46987.93520707789,1
36237,40.745305,-73.91447,24,75370.1985448087,1
36238,40.745308,-73.756074,5,82766.6784801985,1
36239,40.745318,-73.909029,1,68741.02123219839,1
36241,40.745322,-73.713237,2,136328.25506411685,1
36242,40.745345,-73.778276,1,115362.87261777293,1
36243,40.745356,-73.996581,22,137347.16947752712,1
36244,40.745356,-73.78077,10,115362.87261777293,1
36245,40.745357,-73.88972,2,54408.21625779762,1
36246,40.745362,-73.81558,4,59502.788324848974,1
36247,40.745369,-73.826619,7,46987.93520707789,1
36248,40.745374,-73.777413,1,115362.87261777293,1
36249,40.745375,-73.97235,3,171098.28440182575,1
36250,40.745381,-73.901294,2,51529.414689319216,1
36251,40.745383,-73.907073,1,68741.02123219839,1
36252,40.74538352,-73.99470933,1,137347.16947752712,1
36253,40.745384,-73.922524,13,75148.05480172926,1
36254,40.745386,-73.76551,1,82766.6784801985,1
36255,40.745389,-73.721787,1,107014.34806918554,1
36256,40.745392,-73.906096,4,65861.0862772757,1
36257,40.745392,-73.759377,4,82766.6784801985,1
36258,40.74539244,-73.90661223,3,65861.0862772757,1
36259,40.745393,-73.978365,5,125264.13659502778,1
36260,40.745393,-73.860669,14,58936.09510270756,1
36261,40.745393,-73.859389,3,58936.09510270756,1
36262,40.745395,-73.86195,3,58936.09510270756,1
36263,40.745396,-73.979408,17,125264.13659502778,1
36267,40.745403,-73.992841,81,137347.16947752712,1
36268,40.745406,-73.779793,5,115362.87261777293,1
36269,40.745407,-73.897064,12,67426.2929568303,1
36271,40.745413,-73.915399,7,68308.06761048234,1
36273,40.745421,-73.868687,2,58532.60952854287,1
36274,40.745425,-73.980434,6,125264.13659502778,1
36275,40.745425,-73.834432,7,65949.49041992976,1
36277,40.745432,-73.971527,5,171098.28440182575,1
36278,40.745432,-73.864348,8,74596.09560336353,1
36279,40.745433,-73.905014,4,69892.54185958975,1
36280,40.745435,-73.773667,2,102004.7799854554,1
36281,40.7454414,-73.97539443,1,147340.23775676888,1
36282,40.745442,-73.897977,25,67426.2929568303,1
36283,40.745446,-73.896155,10,67426.2929568303,1
36284,40.745453,-73.873072,6,58532.60952854287,1
36285,40.745456,-73.727172,2,72076.57753772278,1
36286,40.745457,-73.981469,8,125264.13659502778,1
36288,40.745468,-73.823625,2,46987.93520707789,1
36289,40.745475,-73.791803,2,88457.41181694262,1
36290,40.745478,-73.872205,8,58532.60952854287,1
36291,40.745478,-73.831363,3,46987.93520707789,1
36292,40.745489,-73.982503,20,125264.13659502778,1
36293,40.745492,-73.703438,1,114755.3774836373,1
36294,40.745496,-73.857754,16,54903.506133949224,1
36295,40.745499,-73.884047,2,55007.77768682324,1
36297,40.745504,-73.822393,3,59502.788324848974,1
36298,40.745514,-73.883206,5,55007.77768682324,1
36299,40.745517,-74.002038,10,117504.97299746748,1
36300,40.74552,-73.983536,27,171739.78112928983,1
36301,40.745521,-73.916326,14,68308.06761048234,1
36302,40.745523,-74.005747,11,117504.97299746748,1
36303,40.745529,-73.714786,3,136328.25506411685,1
36304,40.745534,-73.882337,3,55007.77768682324,1
36305,40.745534,-73.881426,7,55007.77768682324,1
36306,40.745534,-73.828298,2,65949.49041992976,1
36307,40.745535,-73.903919,4,69892.54185958975,1
36309,40.745548,-73.820107,8,59502.788324848974,1
36310,40.74555,-73.895257,11,67426.2929568303,1
36311,40.745552,-73.984569,11,171739.78112928983,1
36312,40.745552,-73.783354,1,115362.87261777293,1
36313,40.745558,-73.887918,4,54408.21625779762,1
36314,40.74557,-73.78841,1,115362.87261777293,1
36315,40.74558,-73.816452,1,59502.788324848974,1
36316,40.745581,-73.751416,2,76034.36300115845,1
36317,40.745583,-73.985593,16,171739.78112928983,1
36318,40.745587,-73.862593,3,58936.09510270756,1
36319,40.745589,-73.870707,2,56336.106599522725,1
36321,40.745593,-73.74638,1,76034.36300115845,1
36322,40.74559564,-73.90338918,1,69892.54185958975,1
36324,40.745598,-73.907392,2,68741.02123219839,1
36325,40.745599,-73.92438,1,65591.34030353637,1
36326,40.745599,-73.856121,4,54903.506133949224,1
36327,40.745599,-73.762125,1,82766.6784801985,1
36328,40.745609,-73.874333,7,40303.22195869771,1
36329,40.745611,-73.986619,33,171739.78112928983,1
36331,40.745617,-73.910146,1,68741.02123219839,1
36332,40.745623,-73.998247,6,137347.16947752712,1
36333,40.745623,-73.758488,4,82766.6784801985,1
36334,40.745626,-73.917253,9,68308.06761048234,1
36336,40.745634,-73.888969,1,54408.21625779762,1
36337,40.745635,-73.764632,2,82766.6784801985,1
36338,40.745644,-73.814063,2,59502.788324848974,1
36339,40.745654,-73.886943,2,54408.21625779762,1
36340,40.745661,-73.98866,19,130496.98180828163,1
36341,40.745663,-73.989622,20,130496.98180828163,1
36342,40.745666,-73.786943,8,115362.87261777293,1
36343,40.745669,-73.987718,15,130496.98180828163,1
36344,40.745672,-73.863527,3,58936.09510270756,1
36345,40.745673,-73.826012,6,46987.93520707789,1
36346,40.745675,-73.776317,1,102004.7799854554,1
36347,40.745676,-73.720921,2,107014.34806918554,1
36348,40.745677,-73.902756,6,51529.414689319216,1
36349,40.745677,-73.833368,3,65949.49041992976,1
36350,40.745686,-73.702535,2,114755.3774836373,1
